respondent_id,Q1_age_group,Q6_ownership_duration,Q7_monthly_spend_inr,Q9_online_purchase_freq,Q13_pet_space_satisfaction,Q15_app_usage,Q20_community_importance,Q22_reviews_importance,Q24_emergency_vet_freq,Q25_app_adoption,Q1_age_group_enc,Q6_ownership_duration_enc,Q9_online_purchase_freq_enc,Q13_pet_space_satisfaction_enc,Q15_app_usage_enc,Q20_community_importance_enc,Q22_reviews_importance_enc,Q24_emergency_vet_freq_enc,Q2_city_tier_Metro,Q2_city_tier_Rural,Q2_city_tier_Tier-2,Q2_city_tier_Tier-3,Q3_residence_type_Gated Apartment,Q3_residence_type_Independent House,Q3_residence_type_Non-Gated Apartment,Q3_residence_type_Other,Q3_residence_type_Rented,Q4_num_dogs_1 Dog,Q4_num_dogs_2 Dogs,Q4_num_dogs_3+ Dogs,Q8_top_spend_category_Accessories,Q8_top_spend_category_Boarding/Walking,Q8_top_spend_category_Food & Treats,Q8_top_spend_category_Grooming,Q8_top_spend_category_Online Marketplace,Q8_top_spend_category_Training,Q8_top_spend_category_Vet & Medicines,Q11_vet_discovery_Google Maps,Q11_vet_discovery_No Reliable Way,Q11_vet_discovery_Pet App,Q11_vet_discovery_Social Media,Q11_vet_discovery_Word Of Mouth,Q12_lost_dog_experience_No,Q12_lost_dog_experience_Not Applicable,"Q12_lost_dog_experience_Yes, Managed Eventually","Q12_lost_dog_experience_Yes, Very Difficult",Q16_purchase_platform_Amazon/Flipkart,Q16_purchase_platform_Brand Website,Q16_purchase_platform_Don'T Buy Online,Q16_purchase_platform_Heads Up For Tails/Supertails,Q16_purchase_platform_Instagram/Social,Q16_purchase_platform_Local Pet Store,Q17_location_sharing_No,Q17_location_sharing_Unsure,Q17_location_sharing_Yes Always,Q17_location_sharing_Yes When Using App,Q18_subscription_pref_Annual Sub,Q18_subscription_pref_Free With Ads,Q18_subscription_pref_Freemium,Q18_subscription_pref_Monthly Sub,Q18_subscription_pref_One-Time Purchase,Q18_subscription_pref_Would Not Pay,Q19_adoption_interest_Maybe Someday,Q19_adoption_interest_No,Q19_adoption_interest_Yes Actively,Q19_adoption_interest_Yes Considering,Q21_social_media_dogs_Active,Q21_social_media_dogs_Not Interested,Q21_social_media_dogs_Not Yet But Would,Q21_social_media_dogs_Passive,Q23_vax_tracking_Dedicated Pet App,Q23_vax_tracking_Don'T Track,Q23_vax_tracking_Physical Diary,Q23_vax_tracking_Rely On Memory,Q23_vax_tracking_Spreadsheet/Notes App,Q10_challenges__hard_to_find_reliable_vet,Q10_challenges__lack_of_grooming_services,Q10_challenges__no_pet_friendly_spaces,Q10_challenges__genuine_food_accessories_hard_to_find,Q10_challenges__cannot_find_dog_trainer,Q10_challenges__hard_to_find_boarding_walker,Q10_challenges__no_local_dog_owner_community,Q10_challenges__travel_challenges_with_dog,Q10_challenges__difficulty_adopting_fostering,Q10_challenges__losing_track_of_vaccinations,Q14_preferred_features__nearby_vet_directory,Q14_preferred_features__pet_friendly_places,Q14_preferred_features__grooming_listings,Q14_preferred_features__dog_trainer_directory,Q14_preferred_features__adoption_fostering_network,Q14_preferred_features__lost_and_found_alerts,Q14_preferred_features__online_marketplace,Q14_preferred_features__community_playdates,Q14_preferred_features__boarding_walking_listings,Q14_preferred_features__dog_friendly_travel_guide,Q14_preferred_features__event_calendar,Q14_preferred_features__health_vaccination_tracker,Q5_dog_type__purebred,Q5_dog_type__indian_pariah,Q5_dog_type__rescued_stray,Q5_dog_type__adopted_from_shelter,Q5_dog_type__mixed_breed,Q25_target,Q25_binary,is_dog_owner,num_dogs_numeric,spend_per_dog,engagement_score
R1608,45-59,3-5 Years,5531.0,Frequently,Satisfied,Sometimes,Neutral,Very Important,Never,Maybe,4,2,3,4,2,3,3,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,5531.0,8
R1609,25-34,5+ Years,3750.0,Frequently,Very Dissatisfied,Sometimes,Neutral,Extremely Important,2-3 Times A Year,Yes,2,3,3,1,2,3,4,2,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,1875.0,9
R1610,25-34,3-5 Years,4483.0,Never,Satisfied,Never,Neutral,Extremely Important,Once A Year Or Less,No,2,2,0,4,0,3,4,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1494.3333333333333,4
R1611,45-59,5+ Years,4653.0,Occasionally,Dissatisfied,Often,Not Important,Extremely Important,Once A Year Or Less,Yes,4,3,2,2,3,2,4,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,1,0,2326.5,9
R1612,35-44,3-5 Years,5716.0,Rarely,Satisfied,Sometimes,Neutral,Very Important,2-3 Times A Year,Maybe,3,2,1,4,2,3,3,2,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2858.0,6
R1613,25-34,1-3 Years,12000.0,Very Frequently,Dissatisfied,Often,Somewhat Important,Very Important,Once A Year Or Less,Yes,2,1,4,2,3,4,3,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,12000.0,10
R1614,25-34,5+ Years,2093.0,Rarely,Neutral,Sometimes,Very Important,Very Important,More Than 3 Times,Maybe,2,3,1,3,2,5,3,3,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2093.0,6
R1615,25-34,3-5 Years,5690.0,Occasionally,Neutral,Sometimes,Somewhat Important,Very Important,More Than 3 Times,Yes,2,2,2,3,2,4,3,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,5690.0,7
R1616,35-44,5+ Years,3200.0,Rarely,Dissatisfied,Rarely,Not Important,Very Important,Once A Year Or Less,No,3,3,1,2,1,2,3,1,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3200.0,5
R1617,60+,5+ Years,3094.0,Never,Dissatisfied,Rarely,Somewhat Important,Somewhat Important,Never,No,5,3,0,2,1,4,2,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1547.0,3
R1618,35-44,5+ Years,3103.0,Occasionally,Neutral,Rarely,Somewhat Important,Very Important,Once A Year Or Less,Maybe,3,3,2,3,1,4,3,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3103.0,6
R1619,25-34,<1 Year,4501.0,Occasionally,Neutral,Sometimes,Neutral,Very Important,More Than 3 Times,Yes,2,0,2,3,2,3,3,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2250.5,7
R1620,35-44,1-3 Years,2562.0,Occasionally,Dissatisfied,Rarely,Not Important,Very Important,Never,No,3,1,2,2,1,2,3,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2562.0,6
R1621,25-34,5+ Years,3816.0,Never,Satisfied,Often,Somewhat Important,Very Important,Once A Year Or Less,Yes,2,3,0,4,3,4,3,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0,0,3816.0,6
R1622,18-24,3-5 Years,3401.0,Frequently,Dissatisfied,Often,Somewhat Important,Very Important,Never,Yes,1,2,3,2,3,4,3,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,3401.0,9
R1623,35-44,3-5 Years,1960.0,Never,Neutral,Sometimes,Not At All,Very Important,2-3 Times A Year,No,3,2,0,3,2,1,3,2,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,980.0,5
R1624,60+,1-3 Years,3803.0,Occasionally,Dissatisfied,Never,Somewhat Important,Somewhat Important,2-3 Times A Year,Maybe,5,1,2,2,0,4,2,2,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1901.5,4
R1625,18-24,1-3 Years,4783.0,Occasionally,Very Dissatisfied,Never,Somewhat Important,Very Important,Once A Year Or Less,Maybe,1,1,2,1,0,4,3,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1594.3333333333333,5
R1626,35-44,3-5 Years,3812.0,Occasionally,Dissatisfied,Sometimes,Neutral,Very Important,Once A Year Or Less,Maybe,3,2,2,2,2,3,3,1,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,3812.0,7
R1627,18-24,1-3 Years,2905.0,Never,Neutral,Sometimes,Not Important,Extremely Important,Never,Maybe,1,1,0,3,2,2,4,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,968.3333333333334,6
R1628,25-34,1-3 Years,3600.0,Frequently,Dissatisfied,Never,Very Important,Somewhat Important,2-3 Times A Year,Maybe,2,1,3,2,0,5,2,2,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3600.0,5
R1629,18-24,<1 Year,9693.0,Rarely,Very Dissatisfied,Rarely,Not At All,Somewhat Important,Once A Year Or Less,Maybe,1,0,1,1,1,1,2,1,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9693.0,4
R1630,25-34,1-3 Years,4951.0,Never,Dissatisfied,Never,Somewhat Important,Somewhat Important,Never,No,2,1,0,2,0,4,2,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1650.3333333333333,2
R1631,35-44,5+ Years,2665.0,Occasionally,Dissatisfied,Rarely,Neutral,Very Important,Never,No,3,3,2,2,1,3,3,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2665.0,6
R1632,25-34,5+ Years,2658.0,Never,Satisfied,Sometimes,Very Important,Extremely Important,Never,Maybe,2,3,0,4,2,5,4,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2658.0,6
R1633,35-44,<1 Year,3412.0,Rarely,Neutral,Never,Somewhat Important,Somewhat Important,2-3 Times A Year,Maybe,3,0,1,3,0,4,2,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3412.0,3
R1634,45-59,1-3 Years,6371.0,Frequently,Very Dissatisfied,Rarely,Not At All,Somewhat Important,2-3 Times A Year,Maybe,4,1,3,1,1,1,2,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6371.0,6
R1635,60+,3-5 Years,4156.0,Very Frequently,Very Dissatisfied,Sometimes,Somewhat Important,Very Important,Never,Yes,5,2,4,1,2,4,3,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1385.3333333333333,9
R1636,25-34,5+ Years,109.0,Occasionally,Satisfied,Sometimes,Somewhat Important,Somewhat Important,Never,Maybe,2,3,2,4,2,4,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109.0,6
R1637,25-34,5+ Years,3450.0,Rarely,Very Satisfied,Often,Somewhat Important,Very Important,Once A Year Or Less,Maybe,2,3,1,5,3,4,3,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1725.0,7
R1638,18-24,5+ Years,5124.0,Rarely,Dissatisfied,Rarely,Somewhat Important,Not Important,More Than 3 Times,Maybe,1,3,1,2,1,4,1,3,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,5124.0,3
R1639,60+,5+ Years,158.0,Occasionally,Very Dissatisfied,Rarely,Very Important,Somewhat Important,Never,Maybe,5,3,2,1,1,5,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,158.0,5
R1640,60+,5+ Years,3992.5,Occasionally,Dissatisfied,Often,Somewhat Important,Extremely Important,Never,Yes,5,3,2,2,3,4,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,3992.5,9
R1641,25-34,3-5 Years,1427.0,Rarely,Very Dissatisfied,Often,Somewhat Important,Very Important,Once A Year Or Less,Yes,2,2,1,1,3,4,3,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,1,0,1427.0,7
R1642,45-59,3-5 Years,3750.0,Frequently,Dissatisfied,Sometimes,Somewhat Important,Extremely Important,Once A Year Or Less,Yes,4,2,3,2,2,4,4,1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,1,1,0,3750.0,9
R1643,25-34,<1 Year,1747.0,Rarely,Very Dissatisfied,Often,Somewhat Important,Very Important,Once A Year Or Less,Maybe,2,0,1,1,3,4,3,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1747.0,7
R1644,35-44,<1 Year,3750.0,Rarely,Very Satisfied,Sometimes,Neutral,Very Important,2-3 Times A Year,Maybe,3,0,1,5,2,3,3,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1250.0,6
R1645,18-24,<1 Year,3750.0,Never,Dissatisfied,Often,Neutral,Very Important,Once A Year Or Less,Yes,1,0,0,2,3,3,3,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,1,0,3750.0,6
R1646,35-44,3-5 Years,12000.0,Frequently,Neutral,Sometimes,Not Important,Somewhat Important,Once A Year Or Less,Maybe,3,2,3,3,2,2,2,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,12000.0,7
R1647,18-24,1-3 Years,2715.0,Rarely,Very Dissatisfied,Sometimes,Not Important,Extremely Important,Never,Yes,1,1,1,1,2,2,4,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,2715.0,7
